Date,Open,High,Low,Close,Volume
2022-10-29,20940.22,21115.36,20778.14,21038.92,11177273
2022-10-30,20987.21,21358.47,20835.77,21040.41,24823020
2022-10-31,21100.71,21186.08,20908.28,21021.12,18427707
2022-11-01,20945.6,21030.4,20891.48,20970.34,12271026
2022-11-02,20914.11,21092.79,20830.54,21051.31,25715689
2022-11-03,20981.59,21315.09,20624.98,21064.67,17998417
2022-11-04,20970.5,21328.04,20720.33,21123.92,25471532
2022-11-05,21133.2,21369.62,20940.58,21100.0,48150438
2022-11-06,21173.52,21604.53,19027.75,19528.49,64669417
2022-11-07,19517.66,19825.92,17851.5,18204.44,83125611
2022-11-08,18122.2,18186.51,16985.74,17022.2,54770605
2022-11-09,17065.1,17177.52,15636.85,15800.0,25424338
2022-11-10,15879.9,15910.75,15846.54,15874.57,33517947
2022-11-11,15843.79,16026.44,15687.86,15776.35,17481119
2022-11-12,15753.7,16265.83,15411.19,15811.34,12059662
2022-11-13,15835.8,15935.44,15526.24,15824.94,16099417
2022-11-14,15901.93,16134.64,15399.45,15904.69,17984878
2022-11-15,15879.88,16007.05,15815.04,15923.84,23598496
2022-11-16,15860.19,16294.61,15517.28,15931.67,8899355
2022-11-17,15961.85,16153.61,15853.2,16012.94,30764176
2022-11-18,16051.33,16214.82,15742.08,16076.42,10236717
2022-11-19,16076.72,16234.36,15889.58,16046.82,32043538
2022-11-20,16019.96,16329.38,15877.58,15983.58,39083213
2022-11-21,16031.26,16607.49,15710.79,16200.0,35505622
2022-11-22,16225.66,16318.56,15974.22,16115.72,28238644
2022-11-23,16078.57,16254.2,15870.61,16097.87,11641090
2022-11-24,16100.24,16591.91,15912.58,16109.57,26123162
2022-11-25,16044.24,16285.08,15953.54,16077.37,15752173
2022-11-26,16110.45,16282.09,16059.73,16251.92,30443433
2022-11-27,16239.13,16513.57,16044.17,16264.04,16723449
2022-11-28,16242.78,16407.7,16140.06,16308.53,17006238
2022-11-29,16306.92,16568.32,16099.55,16265.22,32900511
2022-11-30,16267.19,16576.5,16005.51,16201.83,8662131
2022-12-01,16245.33,16337.4,16122.6,16224.88,12998417
2022-12-02,16253.65,16311.88,16198.37,16235.33,20997709
2022-12-03,16227.71,16442.67,16112.56,16350.29,29615552
2022-12-04,16387.75,16571.42,16348.06,16487.45,26818622
2022-12-05,16507.27,16572.34,16276.32,16400.46,26397926
2022-12-06,16379.47,16758.64,16285.73,16457.96,35959751
2022-12-07,16451.8,16567.95,16149.77,16292.97,12527492
2022-12-08,16285.73,16460.09,16239.76,16397.37,22707868
2022-12-09,16422.23,16984.32,15907.4,16332.46,26000051
2022-12-10,16314.47,16413.37,16159.27,16334.36,24552479
2022-12-11,16315.23,16796.07,15957.12,16306.88,19653634
2022-12-12,16403.19,16506.01,16152.88,16329.66,8973936
2022-12-13,16375.7,16462.38,16220.36,16292.58,10348688
2022-12-14,16255.4,16658.45,16096.14,16353.95,11406373
2022-12-15,16381.96,16501.63,16241.07,16330.98,17046527
2022-12-16,16336.78,16403.1,16281.35,16354.29,11625265
2022-12-17,16373.5,16518.02,15802.92,16312.76,20311463
2022-12-18,16319.48,16500.64,16220.01,16388.66,13076093
2022-12-19,16447.15,16534.42,16372.09,16420.58,28762582
2022-12-20,16437.6,16760.39,16186.24,16461.35,32427732
2022-12-21,16458.28,16543.94,16269.75,16387.25,19086126
2022-12-22,16438.48,16501.59,16343.54,16447.86,21371712
2022-12-23,16459.37,16507.33,16407.48,16468.87,36195871
2022-12-24,16474.87,16764.97,16018.58,16583.02,22421701
2022-12-25,16598.64,16635.07,16526.65,16551.96,33256451
2022-12-26,16547.31,16756.96,16276.61,16558.85,12733227
2022-12-27,16559.31,16769.21,16194.2,16494.11,32032211
2022-12-28,16465.08,16692.55,16150.97,16562.49,21873900
2022-12-29,16525.17,16671.16,16363.11,16512.72,9185521
2022-12-30,16463.25,16574.46,16416.12,16547.03,34246719
2022-12-31,16477.93,16561.16,16435.38,16500.0,44319186
2023-01-01,16456.45,16946.42,16360.14,16812.81,23876851
2023-01-02,16804.02,17132.55,16732.54,17082.81,45433367
2023-01-03,17088.1,17695.97,16832.82,17404.96,16740030
2023-01-04,17390.8,17983.61,17155.64,17711.08,36634239
2023-01-05,17585.92,18426.34,17221.3,18030.47,20200888
2023-01-06,18115.64,18431.29,18070.91,18410.9,22592620
2023-01-07,18470.91,19205.77,18018.82,18788.83,43517568
2023-01-08,18813.95,19447.32,18592.13,19153.08,25546571
2023-01-09,19262.69,19514.43,19097.41,19393.63,12471662
2023-01-10,19336.77,19839.29,19048.72,19645.01,29932922
2023-01-11,19756.25,20798.68,19112.06,19997.43,23951063
2023-01-12,19939.52,20497.62,19912.65,20419.66,45929785
2023-01-13,20434.28,20990.49,20347.47,20904.57,19643886
2023-01-14,20824.69,21235.42,20630.11,21100.0,41871727
2023-01-15,21100.93,21608.89,20846.02,21232.26,20317691
2023-01-16,21256.86,21680.84,20927.39,21165.91,25456252
2023-01-17,21156.09,21517.93,21036.39,21275.82,23270864
2023-01-18,21321.39,21611.63,21224.43,21440.62,36214318
2023-01-19,21446.99,21786.46,21291.74,21603.83,16124444
2023-01-20,21569.97,22029.61,21164.74,21760.66,27378246
2023-01-21,21723.66,22068.71,21158.84,21797.31,24737506
2023-01-22,21850.34,22020.73,21792.93,21942.25,40215575
2023-01-23,21899.21,22374.56,21548.38,21946.2,14823626
2023-01-24,22006.47,22146.12,21968.55,22063.71,41286043
2023-01-25,22144.64,22562.58,21763.37,21983.6,18859739
2023-01-26,21873.55,22345.12,21775.62,22139.19,14112473
2023-01-27,22214.44,22286.58,22024.23,22147.2,23225502
2023-01-28,22284.1,22600.53,22171.26,22485.14,16788920
2023-01-29,22502.14,22866.75,22322.26,22644.48,34788752
2023-01-30,22685.18,23229.39,22334.42,22869.62,50279247
2023-01-31,22940.77,23054.16,22901.54,22994.33,12766121
2023-02-01,22975.33,23112.57,22824.72,23002.04,31733220
2023-02-02,23014.61,23473.73,22755.97,23183.37,26610266
2023-02-03,23091.97,23313.47,23024.77,23257.18,26505524
2023-02-04,23266.85,23821.42,22529.37,23407.24,24815939
2023-02-05,23442.22,23595.54,23379.41,23480.42,43648510
2023-02-06,23516.78,23632.02,23377.67,23469.96,13193324
2023-02-07,23544.98,23588.76,23493.1,23544.73,39367353
2023-02-08,23490.0,23882.67,22825.59,23551.57,23243233
2023-02-09,23513.93,24090.75,23198.96,23695.53,27549246
2023-02-10,23830.27,23904.42,23698.11,23792.18,31877420
2023-02-11,23781.45,24664.93,23513.78,24012.79,25437232
2023-02-12,24027.2,24285.29,23692.71,24141.03,17995726
2023-02-13,24136.17,24683.91,23821.8,24339.15,16398280
2023-02-14,24279.15,24586.82,24169.8,24343.22,23402121
2023-02-15,24461.78,24617.75,24237.68,24361.39,50480080
2023-02-16,24322.83,25076.34,23908.55,24600.0,23374275
2023-02-17,24516.81,24683.28,24025.45,24165.03,42738952
2023-02-18,24132.35,24618.18,23178.07,24049.24,28366855
2023-02-19,23904.82,23934.3,23706.62,23732.0,43805881
2023-02-20,23685.63,24131.76,23042.99,23745.43,30769919
2023-02-21,23676.47,23917.94,23393.31,23586.09,19827841
2023-02-22,23629.78,23845.18,23095.91,23456.77,56563538
2023-02-23,23409.38,23948.58,22744.11,23200.35,22533720
2023-02-24,23262.14,23333.45,22837.72,22887.48,35914451
2023-02-25,22983.5,23301.92,22425.3,22703.1,37976011
2023-02-26,22756.3,22885.27,22290.85,22435.82,26800002
2023-02-27,22421.32,22512.68,22230.96,22292.52,49264526
2023-02-28,22301.96,22332.6,22042.49,22129.04,45187609
2023-03-01,22027.8,22067.83,21918.24,21955.97,45263668
2023-03-02,21947.16,22109.32,21579.66,21756.62,56636098
2023-03-03,21700.46,21972.91,21208.41,21400.55,32135902
2023-03-04,21445.13,21789.77,20761.92,21115.4,16406585
2023-03-05,21278.37,21461.76,20588.79,20900.87,37756097
2023-03-06,20932.21,21039.92,20717.49,20800.53,26543296
2023-03-07,20676.28,20943.12,20306.08,20601.63,17103110
2023-03-08,20579.3,20754.65,20230.93,20543.06,27985676
2023-03-09,20550.61,21038.98,20249.43,20427.82,50961664
2023-03-10,20433.17,20774.28,19701.45,20100.0,27201007
2023-03-11,20055.93,21199.03,19797.33,20891.55,58708520
2023-03-12,20906.92,21567.68,20832.11,21502.55,38636481
2023-03-13,21422.4,22237.96,21348.5,22141.09,26143411
2023-03-14,22078.32,23092.0,22024.03,22887.64,68903496
2023-03-15,22931.98,23914.42,22715.98,23686.86,76807135
2023-03-16,23614.69,24912.34,23422.61,24467.47,38680372
2023-03-17,24506.97,25835.75,23968.62,25308.35,39958699
2023-03-18,25204.38,26418.63,24971.78,26134.35,46529590
2023-03-19,26272.72,27117.37,25997.04,26970.23,81869618
2023-03-20,26907.59,28232.5,26518.78,28000.0,15781397
2023-03-21,27981.21,28231.31,27748.18,27869.68,29289408
2023-03-22,27897.33,28295.75,27797.36,28228.1,50036448
2023-03-23,28180.22,28467.67,28044.07,28421.61,32125024
2023-03-24,28433.83,28619.7,28218.97,28449.61,28441517
2023-03-25,28498.72,29003.85,27937.66,28443.51,53462711
2023-03-26,28525.48,28738.26,28249.3,28387.52,63244238
2023-03-27,28454.93,28832.03,28163.44,28653.76,56059954
2023-03-28,28638.99,29052.14,28176.65,28679.46,29686432
2023-03-29,28666.85,29049.85,28457.77,28878.72,58182415
2023-03-30,29082.24,29189.89,28876.49,28991.49,47708140
2023-03-31,29074.11,29613.76,28685.36,29027.74,21241710
2023-04-01,28947.46,29791.78,28645.68,29028.63,42305807
2023-04-02,29037.34,29104.32,28931.87,28985.58,18497920
2023-04-03,28956.44,29384.08,28892.72,29250.66,48437889
2023-04-04,29238.78,29776.8,28418.37,29338.07,49138344
2023-04-05,29229.86,29535.3,28874.33,29269.74,49718526
2023-04-06,29233.57,29438.66,29139.12,29257.03,25975262
2023-04-07,29416.03,29565.31,29364.65,29505.8,54015462
2023-04-08,29557.06,30247.63,29224.77,29902.96,24474125
2023-04-09,29679.48,30074.11,29578.3,30000.59,58616453
2023-04-10,30110.1,30403.1,29927.43,30027.05,48303665
2023-04-11,30125.21,30375.23,29921.86,30122.5,19456322
2023-04-12,30090.03,30475.09,29098.56,30115.66,25082807
2023-04-13,30180.47,30588.34,29969.86,30216.62,50663286
2023-04-14,30138.72,31006.31,29757.83,30400.0,38221356
2023-04-15,30357.11,31267.03,29685.25,30347.11,51289115
2023-04-16,30483.54,31307.8,29808.13,30266.12,29416984
2023-04-17,30241.45,30490.42,29938.61,30182.74,53553718
2023-04-18,30013.43,30237.72,29736.92,29890.99,24131935
2023-04-19,29885.32,30288.56,29469.41,29809.2,40251651
2023-04-20,29802.17,30622.68,29467.43,29769.83,59266113
2023-04-21,29876.86,30159.16,29519.72,29811.42,43493179
2023-04-22,29812.71,30477.69,29199.73,29794.26,17947827
2023-04-23,29756.58,30216.16,29096.76,29723.26,59852535
2023-04-24,29816.45,30157.43,29478.73,29700.4,22750743
2023-04-25,29711.16,30272.16,29022.65,29638.38,52235755
2023-04-26,29571.69,29920.3,29123.99,29464.23,39819493
2023-04-27,29566.32,29680.5,29177.62,29404.5,28388128
2023-04-28,29421.58,29552.74,29242.48,29367.19,22687847
2023-04-29,29367.45,29946.31,28739.58,29379.83,24013623
2023-04-30,29395.51,29562.52,29118.84,29282.48,55294195
2023-05-01,29188.43,29434.13,29035.99,29200.0,54783954
2023-05-02,29153.78,29365.03,29048.85,29253.9,36924054
2023-05-03,29254.21,30313.09,28126.7,29175.16,20386684
2023-05-04,29158.12,29597.84,28725.72,29271.61,55234589
2023-05-05,29383.35,29539.76,29136.6,29222.95,41121597
2023-05-06,29242.01,29827.65,28937.72,29432.7,34809490
2023-05-07,29508.18,29598.27,29244.47,29463.88,33798582
2023-05-08,29464.71,29845.29,28892.29,29416.03,31967730
2023-05-09,29509.25,29902.85,28874.62,29360.96,39926073
2023-05-10,29395.97,30093.26,28850.98,29280.29,43198817
2023-05-11,29281.47,29738.48,28930.26,29351.62,40211230
2023-05-12,29350.45,31026.3,28309.17,29560.0,55035969
2023-05-13,29475.36,29642.31,29441.74,29546.49,29737680
2023-05-14,29591.42,29710.75,29517.53,29591.84,42779674
2023-05-15,29588.27,29712.33,29316.59,29507.24,28085847
2023-05-16,29462.8,29588.78,29430.63,29510.19,49414521
2023-05-17,29608.15,29718.71,29449.29,29550.44,19783107
2023-05-18,29439.61,29645.41,29397.89,29587.28,24623936
2023-05-19,29549.78,29779.47,29493.34,29680.23,52247983
2023-05-20,29771.74,29843.83,29663.45,29731.3,23566883
2023-05-21,29759.44,29967.88,29362.77,29697.02,44421963
2023-05-22,29692.75,29870.25,29459.09,29637.96,60274400
2023-05-23,29660.28,30028.1,29526.72,29697.32,43249472
2023-05-24,29713.3,30645.1,29337.26,29896.18,25596805
2023-05-25,29760.15,30161.16,29588.34,30039.89,29896246
2023-05-26,30008.42,30343.88,29807.0,30061.61,53926387
2023-05-27,30207.39,30740.87,29749.37,30010.78,32225552
2023-05-28,29951.42,30110.72,29871.21,29943.15,51898858
2023-05-29,29914.56,30339.7,29662.97,30082.91,50382107
2023-05-30,30034.03,30581.27,29869.27,30075.01,43859015
2023-05-31,30067.16,30884.93,29592.49,30323.13,55978544
2023-06-01,30270.08,31149.06,29466.97,30168.11,32376010
2023-06-02,30212.16,30670.42,30073.04,30319.41,39544184
2023-06-03,30337.35,31028.66,29628.01,30283.7,50208986
2023-06-04,30353.98,30542.23,30028.92,30410.5,24240818
2023-06-05,30314.63,30771.74,29886.58,30319.51,28484218
2023-06-06,30288.55,30932.28,29518.33,30271.16,47055989
2023-06-07,30250.66,30486.33,30064.9,30349.42,45666057
2023-06-08,30390.91,30997.98,29752.55,30371.56,40165538
2023-06-09,30299.29,31460.38,29664.46,30270.5,56200092
2023-06-10,30353.65,30526.17,29781.56,30124.62,36953835
2023-06-11,30231.84,30639.73,29629.36,30129.07,62226642
2023-06-12,30039.69,30458.55,29853.82,30330.28,52168648
2023-06-13,30285.62,30571.72,29923.63,30440.12,32243470
2023-06-14,30391.54,31014.79,30128.33,30576.66,36543395
2023-06-15,30818.12,31023.01,30327.63,30433.61,47035763
2023-06-16,30394.36,30566.52,30287.09,30478.19,63548307
2023-06-17,30631.58,30682.32,30225.0,30276.81,26868446
2023-06-18,30161.76,30754.84,29437.65,30512.08,39097099
2023-06-19,30421.49,31181.53,29953.99,30523.31,23423874
2023-06-20,30460.44,31209.85,29980.15,30724.12,29986866
2023-06-21,30646.17,31210.97,30265.12,30629.16,48997391
2023-06-22,30604.54,31043.68,30334.53,30700.0,20777266
2023-06-23,30634.72,31667.79,30122.75,30849.82,50549580
2023-06-24,30773.99,31403.74,30309.79,30999.61,60020846
2023-06-25,31107.34,31600.91,30560.56,30928.47,60520946
2023-06-26,31042.02,31251.16,30547.7,30930.64,26536366
2023-06-27,31018.73,31592.93,30210.33,30868.81,53813456
2023-06-28,30917.33,31233.21,30614.59,30982.85,63118048
2023-06-29,30991.47,31576.99,30171.91,31103.89,22067748
2023-06-30,31057.51,31319.83,31005.95,31280.71,36984349
2023-07-01,31191.27,31253.59,31079.24,31195.19,60956105
2023-07-02,31229.16,31578.71,30386.02,31133.01,27376717
2023-07-03,31023.39,31326.33,30790.21,30987.51,64185041
2023-07-04,30895.11,31263.27,30667.52,31126.65,41342268
2023-07-05,31234.31,32010.07,30438.85,31171.75,20344417
2023-07-06,31349.49,31550.44,31049.52,31165.0,38887255
2023-07-07,31201.77,31459.9,30903.13,31068.21,31113135
2023-07-08,31171.34,32051.42,30786.19,31049.28,31626910
2023-07-09,31026.38,31941.48,30143.31,31209.52,41859745
2023-07-10,31084.27,31636.83,30632.22,31244.05,40513992
2023-07-11,31301.43,31529.99,30915.71,31334.95,40320871
2023-07-12,31388.47,31955.68,30686.27,31416.71,20915152
2023-07-13,31423.47,31624.4,31311.95,31500.0,61389727
2023-07-14,31477.1,31600.68,31184.12,31273.11,40883493
2023-07-15,31363.38,31596.61,30846.38,31164.17,54882289
2023-07-16,31072.01,31937.34,30230.37,31137.43,59263992
2023-07-17,31065.15,31170.28,30877.37,30988.26,36033584
2023-07-18,30894.54,31076.74,30382.7,30691.13,18144259
2023-07-19,30698.96,30846.03,30384.85,30434.62,62675797
2023-07-20,30335.29,30549.78,29829.42,30277.71,53951575
2023-07-21,30215.56,30527.76,29803.37,30147.78,21856504
2023-07-22,30083.95,30160.18,29963.61,30001.57,55260123
2023-07-23,29978.11,30434.16,29317.23,29722.04,16332402
2023-07-24,29589.41,29759.4,29527.34,29667.45,18358722
2023-07-25,29675.21,29847.4,29341.27,29456.08,39279417
2023-07-26,29566.3,29692.93,29219.22,29404.93,22332592
2023-07-27,29416.89,29498.27,29061.81,29141.43,63237757
2023-07-28,29276.18,29804.7,28506.72,28974.11,62660443
2023-07-29,29090.07,29290.76,28602.8,28720.78,43643503
2023-07-30,28787.79,28862.9,28604.0,28677.1,18879644
2023-07-31,28683.52,29138.34,28408.29,28525.93,28188827
2023-08-01,28527.85,28737.65,28296.93,28524.58,34280585
2023-08-02,28589.95,29053.74,27827.47,28330.11,40209351
2023-08-03,28296.82,28892.85,27179.41,28100.47,23452474
2023-08-04,27941.77,28041.34,27861.24,27948.96,44672976
2023-08-05,27990.21,28312.79,27549.3,27711.55,32489064
2023-08-06,27617.52,28179.25,26967.22,27689.04,65861788
2023-08-07,27609.12,27776.9,27120.19,27359.18,57360371
2023-08-08,27359.2,27389.69,27167.73,27221.06,43353573
2023-08-09,27213.3,27605.04,26832.5,26974.3,40283597
2023-08-10,26860.03,27266.46,26755.37,26999.02,20626132
2023-08-11,27012.43,27302.73,26749.82,26889.63,25024653
2023-08-12,26967.57,27522.45,26577.1,26735.61,57713717
2023-08-13,26645.11,26823.08,26396.01,26513.46,46737874
2023-08-14,26614.67,26706.05,26287.03,26330.24,23098512
2023-08-15,26207.0,26395.46,25884.19,26173.91,36606180
2023-08-16,26340.16,26693.11,25940.43,26132.14,54733866
2023-08-17,26099.89,26143.56,25940.47,26000.0,29835012
2023-08-18,26011.36,26325.3,25344.62,25834.28,21463946
2023-08-19,25687.64,25849.23,25609.86,25747.85,51207436
2023-08-20,25743.05,25808.52,25569.0,25696.87,32395006
2023-08-21,25714.48,26061.75,25588.84,25770.99,30443489
2023-08-22,25764.33,25966.71,25615.0,25707.53,24359869
2023-08-23,25664.11,25909.03,25540.29,25773.45,54095323
2023-08-24,25700.26,26384.85,24847.33,25956.86,49183909
2023-08-25,26044.89,26087.81,25996.12,26049.63,29977805
2023-08-26,26052.04,27127.8,25560.35,25995.02,14897245
2023-08-27,26115.17,26540.42,25674.58,25930.35,31695276
2023-08-28,25889.4,26092.47,25692.12,25872.34,20166121
2023-08-29,25838.6,26178.25,25529.09,25858.66,20063041
2023-08-30,25921.93,26608.98,25035.67,25746.82,30037943
2023-08-31,25621.46,25741.72,25522.15,25655.81,16791492
2023-09-01,25562.42,25757.2,25535.27,25667.43,52655755
2023-09-02,25751.94,25808.64,25686.56,25743.83,15836190
2023-09-03,25653.32,26152.36,25305.4,25842.6,28692937
2023-09-04,25701.57,25905.46,25612.64,25832.94,20398847
2023-09-05,25977.75,26359.7,25406.14,25753.79,40634686
2023-09-06,25646.11,26181.65,25067.81,25791.25,16760482
2023-09-07,25805.49,26147.94,25313.23,25725.26,36682130
2023-09-08,25730.59,26007.87,25603.89,25828.25,46574384
2023-09-09,25610.47,25935.87,25485.55,25716.53,50599207
2023-09-10,25695.91,25917.72,25093.37,25744.91,41553199
2023-09-11,25779.54,25862.52,25683.81,25800.0,18073617
2023-09-12,25827.42,26314.0,24728.16,25698.09,18599232
2023-09-13,25767.75,26682.18,24853.28,25882.83,47819996
2023-09-14,25852.74,26341.51,25615.16,26085.5,24286863
2023-09-15,26141.25,26503.69,25819.68,26256.74,31795726
2023-09-16,26202.44,26571.4,25536.25,26301.7,52925328
2023-09-17,26190.4,26693.9,25883.66,26270.04,45833605
2023-09-18,26167.76,26313.16,26082.09,26258.76,46858133
2023-09-19,26143.58,26413.06,25894.31,26247.94,55447798
2023-09-20,26327.44,26517.63,26223.45,26483.36,38367146
2023-09-21,26363.03,26968.39,26132.94,26501.35,48864409
2023-09-22,26523.13,27120.57,26332.27,26688.26,28684849
2023-09-23,26666.97,26819.8,26618.63,26735.0,64584952
2023-09-24,26726.77,27175.28,26572.35,27014.76,25044261
2023-09-25,27125.27,27224.35,26939.69,27003.56,39191685
2023-09-26,26968.04,27113.91,26867.62,27068.23,26976246
2023-09-27,27117.89,27571.07,26550.92,27176.01,19001295
2023-09-28,27179.07,27363.91,27081.69,27239.23,38850451
2023-09-29,27226.81,27355.66,26855.03,27163.76,32194062
2023-09-30,27351.18,27453.86,26916.13,26959.16,41651788
2023-10-01,26842.59,27558.72,26704.78,27126.0,37728997
2023-10-02,27230.91,27413.34,26964.25,27179.58,40434176
2023-10-03,27233.11,27430.93,27174.89,27359.92,19548872
2023-10-04,27320.56,27688.73,27116.33,27418.95,36933285
2023-10-05,27552.97,27795.33,27091.25,27639.58,52090845
2023-10-06,27486.34,27906.85,27412.61,27773.63,28263316
2023-10-07,27730.15,27897.48,27643.69,27837.75,36082171
2023-10-08,27736.83,28361.85,27238.71,27993.46,35149969
2023-10-09,28028.07,28183.65,27797.78,27976.65,50790789
2023-10-10,27883.23,28288.45,27607.04,27993.32,43420904
2023-10-11,28029.68,28735.72,27355.99,27929.42,20824042
2023-10-12,27913.8,28582.28,27006.43,28134.05,57467194
2023-10-13,28093.59,28399.64,28013.47,28325.65,55379607
2023-10-14,28358.68,29067.96,27797.36,28493.36,49926912
2023-10-15,28470.4,28749.51,28290.33,28599.76,36685913
2023-10-16,28506.35,28597.15,28299.78,28500.0,71783443
2023-10-17,28739.52,29344.32,28570.35,29268.44,52441976
2023-10-18,29225.67,30038.65,29152.44,29957.61,74602749
2023-10-19,29758.31,31188.92,29384.83,30783.9,81773285
2023-10-20,30706.13,31572.16,30629.87,31491.02,74669199
2023-10-21,31371.3,32228.41,31074.33,31950.15,52458082
2023-10-22,32029.34,32944.82,31667.85,32571.93,77224163
2023-10-23,32603.36,33595.96,32178.08,33101.62,34610980
2023-10-24,33141.22,34382.64,32921.04,34100.0,23346194
2023-10-25,34062.15,34508.68,33703.11,34183.35,53225460
2023-10-26,34154.71,35042.11,33542.77,34486.64,57839767
2023-10-27,34448.26,34823.13,34366.95,34719.31,30144468
2023-10-28,34710.85,35218.43,34470.43,35049.47,45673309
2023-10-29,35137.31,35297.68,35010.19,35187.03,22932694
2023-10-30,35222.51,35314.53,35011.08,35159.08,50563731
2023-10-31,35211.83,35520.72,34985.1,35202.92,72222849
2023-11-01,35255.67,35820.24,34422.28,35468.5,67878448
2023-11-02,35562.61,35988.85,35436.16,35807.75,43685497
2023-11-03,35838.7,36587.02,35142.21,36063.64,73131029
2023-11-04,36102.46,36400.48,35723.98,36097.28,56004287
2023-11-05,36226.02,36293.1,35955.82,36028.34,65206750
2023-11-06,35956.46,36221.1,35857.37,36119.31,66281813
2023-11-07,36026.58,36955.13,35381.34,36516.06,82579772
2023-11-08,36386.15,37907.87,36015.54,36771.27,71612597
2023-11-09,36791.45,37499.92,36502.13,37000.0,51940644
2023-11-10,36794.24,37871.66,36393.45,37180.3,43071201
2023-11-11,37231.85,37493.12,37138.84,37371.67,62699101
2023-11-12,37359.43,38115.03,36677.7,37561.18,57142731
2023-11-13,37689.04,37904.61,37547.46,37745.54,63523653
2023-11-14,37669.46,38217.78,37373.95,38057.8,47760141
2023-11-15,38034.59,38612.6,37978.93,38508.75,45291366
2023-11-16,38638.39,39179.41,38288.4,38453.09,59351313
2023-11-17,38612.65,38791.2,38518.17,38749.77,71606376
2023-11-18,38670.7,39177.59,38245.81,38651.74,77837609
2023-11-19,38672.82,39220.01,38525.39,39085.96,28371972
2023-11-20,39120.48,39434.97,39053.82,39224.04,36563459
2023-11-21,39268.0,40215.53,38691.58,39368.22,22839784
2023-11-22,39337.21,39920.78,38631.99,39514.66,20503362
2023-11-23,39666.56,39910.63,39087.81,39487.88,38614589
2023-11-24,39264.02,40392.36,38930.63,39821.41,74768827
2023-11-25,39771.1,40835.91,39358.01,40030.74,91255774
2023-11-26,40084.54,41003.28,39250.8,40486.12,49518535
2023-11-27,40541.66,40938.59,40376.41,40738.21,60545260
2023-11-28,40903.54,41247.06,40637.43,40952.39,68765631
2023-11-29,41099.6,41190.58,40955.38,41110.1,79670407
2023-11-30,41074.88,41372.77,40671.72,41119.23,80516819
2023-12-01,41279.58,42392.87,40400.87,41216.82,27860703
2023-12-02,41128.53,42705.1,40646.77,41534.03,44142232
2023-12-03,41650.02,42730.08,41126.74,41987.7,24230204
2023-12-04,42215.76,42329.55,41882.35,42000.0,63887357
2023-12-05,42153.08,42764.66,41713.69,42141.95,73338079
2023-12-06,42155.33,42383.04,41684.38,41907.09,43396065
2023-12-07,41865.38,42783.56,40982.55,42066.25,77628091
2023-12-08,41873.35,42537.86,41715.5,42142.55,57055649
2023-12-09,42181.81,42808.1,41441.47,42454.64,93036274
2023-12-10,42312.6,42472.51,42190.27,42248.64,22140383
2023-12-11,42148.11,42827.07,41589.13,42149.68,30238616
2023-12-12,41999.11,42131.32,41875.21,41980.96,43261584
2023-12-13,41922.98,42335.3,41795.95,42152.41,22992906
2023-12-14,42148.88,42324.05,42028.1,42180.64,74111116
2023-12-15,42215.27,42349.24,41958.16,42075.43,24783187
2023-12-16,41999.63,42563.24,41724.72,42111.25,71933700
2023-12-17,42246.33,43470.36,41095.6,42221.12,24515736
2023-12-18,42194.75,43087.42,41047.57,42227.68,38198315
2023-12-19,42127.88,42861.67,41894.45,42288.9,76576682
2023-12-20,42317.6,43169.69,41894.06,42347.56,86311329
2023-12-21,42597.01,43020.08,42032.11,42470.12,50426506
2023-12-22,42512.83,42818.1,41929.22,42346.04,84895117
2023-12-23,42299.94,42765.32,41824.71,42292.01,63623432
2023-12-24,42098.21,42904.09,41355.6,42197.95,47552557
2023-12-25,42170.18,42839.39,41618.15,42203.85,81247228
2023-12-26,42233.59,42593.29,41566.58,41930.31,43193190
2023-12-27,41881.55,42699.34,41487.08,42124.01,40664292
2023-12-28,41913.55,42522.02,41417.84,41967.8,74089015
2023-12-29,41860.71,43134.14,41290.37,42364.29,48525139
2023-12-30,42549.15,42708.25,42099.96,42247.83,30471702
2023-12-31,42429.58,42631.17,42037.7,42300.0,28393269
2024-01-01,42187.49,43643.88,41234.86,42549.35,84361398
2024-01-02,42635.22,43311.53,41826.11,42930.0,81835729
2024-01-03,42778.21,43930.67,41807.03,43486.37,52648180
2024-01-04,43669.58,44110.46,42980.7,43667.26,101146683
2024-01-05,43699.39,44484.77,43204.37,44225.98,55410160
2024-01-06,44351.98,44966.8,43589.49,44496.58,86479728
2024-01-07,44267.63,46358.17,43091.47,45033.9,88837937
2024-01-08,45125.45,45249.68,44847.52,45165.62,98981467
2024-01-09,45164.58,45802.05,45019.44,45717.6,68910964
2024-01-10,45834.44,47158.93,45098.66,46151.91,83825576
2024-01-11,46278.57,47011.52,45692.13,46600.0,52623710
2024-01-12,46609.2,46788.76,46356.83,46581.77,75687494
2024-01-13,46497.81,46943.59,46415.04,46825.7,43623306
2024-01-14,46935.23,47222.44,46761.49,46945.31,54398977
2024-01-15,46936.84,47092.55,46844.32,46931.74,39285298
2024-01-16,46808.86,48067.86,45675.4,46866.17,29844335
2024-01-17,46736.8,47725.03,46083.86,47200.55,70664578
2024-01-18,46991.38,48065.39,46391.75,47395.63,95242895
2024-01-19,47323.08,48282.23,46353.68,47676.43,25752010
2024-01-20,47834.15,48708.67,47051.67,47684.28,40717797
2024-01-21,47709.72,48194.78,46802.7,47864.02,57748639
2024-01-22,47787.95,48878.99,47149.66,47896.67,74438006
